 v-sweep         v-sweep         vin             vout            vref           
 2.88000000e-01  2.88000000e-01  2.88000000e-01  3.93675717e-03  7.00000000e-01 
 2.89000000e-01  2.89000000e-01  2.89000000e-01  3.93677200e-03  7.00000000e-01 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  3.93678795e-03  7.00000000e-01 
 2.91000000e-01  2.91000000e-01  2.91000000e-01  3.93680452e-03  7.00000000e-01 
 2.92000000e-01  2.92000000e-01  2.92000000e-01  3.93682095e-03  7.00000000e-01 
 2.93000000e-01  2.93000000e-01  2.93000000e-01  3.93683720e-03  7.00000000e-01 
 2.94000000e-01  2.94000000e-01  2.94000000e-01  3.93685351e-03  7.00000000e-01 
 2.95000000e-01  2.95000000e-01  2.95000000e-01  3.93687180e-03  7.00000000e-01 
 2.96000000e-01  2.96000000e-01  2.96000000e-01  3.93688971e-03  7.00000000e-01 
 2.97000000e-01  2.97000000e-01  2.97000000e-01  3.93690793e-03  7.00000000e-01 
 2.98000000e-01  2.98000000e-01  2.98000000e-01  3.93692743e-03  7.00000000e-01 
 2.99000000e-01  2.99000000e-01  2.99000000e-01  3.93694702e-03  7.00000000e-01 
 3.00000000e-01  3.00000000e-01  3.00000000e-01  3.93696704e-03  7.00000000e-01 
 3.01000000e-01  3.01000000e-01  3.01000000e-01  3.93698863e-03  7.00000000e-01 
 3.02000000e-01  3.02000000e-01  3.02000000e-01  3.93700978e-03  7.00000000e-01 
 3.03000000e-01  3.03000000e-01  3.03000000e-01  3.93703091e-03  7.00000000e-01 
 3.04000000e-01  3.04000000e-01  3.04000000e-01  3.93705464e-03  7.00000000e-01 
 3.05000000e-01  3.05000000e-01  3.05000000e-01  3.93707777e-03  7.00000000e-01 
 3.06000000e-01  3.06000000e-01  3.06000000e-01  3.93710132e-03  7.00000000e-01 
 3.07000000e-01  3.07000000e-01  3.07000000e-01  3.93712694e-03  7.00000000e-01 
 3.08000000e-01  3.08000000e-01  3.08000000e-01  3.93715177e-03  7.00000000e-01 
 3.09000000e-01  3.09000000e-01  3.09000000e-01  3.93717676e-03  7.00000000e-01 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  3.93720392e-03  7.00000000e-01 
 3.11000000e-01  3.11000000e-01  3.11000000e-01  3.93723211e-03  7.00000000e-01 
 3.12000000e-01  3.12000000e-01  3.12000000e-01  3.93725996e-03  7.00000000e-01 
 3.13000000e-01  3.13000000e-01  3.13000000e-01  3.93728954e-03  7.00000000e-01 
 3.14000000e-01  3.14000000e-01  3.14000000e-01  3.93731910e-03  7.00000000e-01 
 3.15000000e-01  3.15000000e-01  3.15000000e-01  3.93735100e-03  7.00000000e-01 
 3.16000000e-01  3.16000000e-01  3.16000000e-01  3.93738062e-03  7.00000000e-01 
 3.17000000e-01  3.17000000e-01  3.17000000e-01  3.93741327e-03  7.00000000e-01 
 3.18000000e-01  3.18000000e-01  3.18000000e-01  3.93744626e-03  7.00000000e-01 
 3.19000000e-01  3.19000000e-01  3.19000000e-01  3.93748120e-03  7.00000000e-01 
 3.20000000e-01  3.20000000e-01  3.20000000e-01  3.93751709e-03  7.00000000e-01 
 3.21000000e-01  3.21000000e-01  3.21000000e-01  3.93755325e-03  7.00000000e-01 
 3.22000000e-01  3.22000000e-01  3.22000000e-01  3.93759005e-03  7.00000000e-01 
 3.23000000e-01  3.23000000e-01  3.23000000e-01  3.93762831e-03  7.00000000e-01 
 3.24000000e-01  3.24000000e-01  3.24000000e-01  3.93766677e-03  7.00000000e-01 
 3.25000000e-01  3.25000000e-01  3.25000000e-01  3.93770749e-03  7.00000000e-01 
 3.26000000e-01  3.26000000e-01  3.26000000e-01  3.93774875e-03  7.00000000e-01 
 3.27000000e-01  3.27000000e-01  3.27000000e-01  3.93779100e-03  7.00000000e-01 
 3.28000000e-01  3.28000000e-01  3.28000000e-01  3.93783474e-03  7.00000000e-01 
 3.29000000e-01  3.29000000e-01  3.29000000e-01  3.93788160e-03  7.00000000e-01 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  3.93792613e-03  7.00000000e-01 
 3.31000000e-01  3.31000000e-01  3.31000000e-01  3.93797485e-03  7.00000000e-01 
 3.32000000e-01  3.32000000e-01  3.32000000e-01  3.93802388e-03  7.00000000e-01 
 3.33000000e-01  3.33000000e-01  3.33000000e-01  3.93807519e-03  7.00000000e-01 
 3.34000000e-01  3.34000000e-01  3.34000000e-01  3.93812599e-03  7.00000000e-01 
 3.35000000e-01  3.35000000e-01  3.35000000e-01  3.93817819e-03  7.00000000e-01 
 3.36000000e-01  3.36000000e-01  3.36000000e-01  3.93823315e-03  7.00000000e-01 
 3.37000000e-01  3.37000000e-01  3.37000000e-01  3.93828924e-03  7.00000000e-01 
 3.38000000e-01  3.38000000e-01  3.38000000e-01  3.93834783e-03  7.00000000e-01 
 3.39000000e-01  3.39000000e-01  3.39000000e-01  3.93840669e-03  7.00000000e-01 
 3.40000000e-01  3.40000000e-01  3.40000000e-01  3.93846726e-03  7.00000000e-01 
 3.41000000e-01  3.41000000e-01  3.41000000e-01  3.93853005e-03  7.00000000e-01 
 3.42000000e-01  3.42000000e-01  3.42000000e-01  3.93859453e-03  7.00000000e-01 
 3.43000000e-01  3.43000000e-01  3.43000000e-01  3.93866060e-03  7.00000000e-01 
 3.44000000e-01  3.44000000e-01  3.44000000e-01  3.93872798e-03  7.00000000e-01 
 3.45000000e-01  3.45000000e-01  3.45000000e-01  3.93879844e-03  7.00000000e-01 
 3.46000000e-01  3.46000000e-01  3.46000000e-01  3.93887129e-03  7.00000000e-01 
 3.47000000e-01  3.47000000e-01  3.47000000e-01  3.93894547e-03  7.00000000e-01 
 3.48000000e-01  3.48000000e-01  3.48000000e-01  3.93902094e-03  7.00000000e-01 
 3.49000000e-01  3.49000000e-01  3.49000000e-01  3.93909824e-03  7.00000000e-01 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  3.93917838e-03  7.00000000e-01 
 3.51000000e-01  3.51000000e-01  3.51000000e-01  3.93926091e-03  7.00000000e-01 
 3.52000000e-01  3.52000000e-01  3.52000000e-01  3.93934633e-03  7.00000000e-01 
 3.53000000e-01  3.53000000e-01  3.53000000e-01  3.93943293e-03  7.00000000e-01 
 3.54000000e-01  3.54000000e-01  3.54000000e-01  3.93952331e-03  7.00000000e-01 
 3.55000000e-01  3.55000000e-01  3.55000000e-01  3.93961551e-03  7.00000000e-01 
 3.56000000e-01  3.56000000e-01  3.56000000e-01  3.93971010e-03  7.00000000e-01 
 3.57000000e-01  3.57000000e-01  3.57000000e-01  3.93980687e-03  7.00000000e-01 
 3.58000000e-01  3.58000000e-01  3.58000000e-01  3.93990721e-03  7.00000000e-01 
 3.59000000e-01  3.59000000e-01  3.59000000e-01  3.94001115e-03  7.00000000e-01 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  3.94011608e-03  7.00000000e-01 
 3.61000000e-01  3.61000000e-01  3.61000000e-01  3.94022491e-03  7.00000000e-01 
 3.62000000e-01  3.62000000e-01  3.62000000e-01  3.94033599e-03  7.00000000e-01 
 3.63000000e-01  3.63000000e-01  3.63000000e-01  3.94044992e-03  7.00000000e-01 
 3.64000000e-01  3.64000000e-01  3.64000000e-01  3.94056968e-03  7.00000000e-01 
 3.65000000e-01  3.65000000e-01  3.65000000e-01  3.94068980e-03  7.00000000e-01 
 3.66000000e-01  3.66000000e-01  3.66000000e-01  3.94081523e-03  7.00000000e-01 
 3.67000000e-01  3.67000000e-01  3.67000000e-01  3.94094303e-03  7.00000000e-01 
 3.68000000e-01  3.68000000e-01  3.68000000e-01  3.94107430e-03  7.00000000e-01 
 3.69000000e-01  3.69000000e-01  3.69000000e-01  3.94120978e-03  7.00000000e-01 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  3.94134828e-03  7.00000000e-01 
 3.71000000e-01  3.71000000e-01  3.71000000e-01  3.94149133e-03  7.00000000e-01 
 3.72000000e-01  3.72000000e-01  3.72000000e-01  3.94163933e-03  7.00000000e-01 
 3.73000000e-01  3.73000000e-01  3.73000000e-01  3.94179015e-03  7.00000000e-01 
 3.74000000e-01  3.74000000e-01  3.74000000e-01  3.94194466e-03  7.00000000e-01 
 3.75000000e-01  3.75000000e-01  3.75000000e-01  3.94210385e-03  7.00000000e-01 
 3.76000000e-01  3.76000000e-01  3.76000000e-01  3.94226852e-03  7.00000000e-01 
 3.77000000e-01  3.77000000e-01  3.77000000e-01  3.94243726e-03  7.00000000e-01 
 3.78000000e-01  3.78000000e-01  3.78000000e-01  3.94261088e-03  7.00000000e-01 
 3.79000000e-01  3.79000000e-01  3.79000000e-01  3.94278813e-03  7.00000000e-01 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  3.94297210e-03  7.00000000e-01 
 3.81000000e-01  3.81000000e-01  3.81000000e-01  3.94315955e-03  7.00000000e-01 
 3.82000000e-01  3.82000000e-01  3.82000000e-01  3.94335356e-03  7.00000000e-01 
 3.83000000e-01  3.83000000e-01  3.83000000e-01  3.94355198e-03  7.00000000e-01 
 3.84000000e-01  3.84000000e-01  3.84000000e-01  3.94375585e-03  7.00000000e-01 
 3.85000000e-01  3.85000000e-01  3.85000000e-01  3.94396658e-03  7.00000000e-01 
 3.86000000e-01  3.86000000e-01  3.86000000e-01  3.94418275e-03  7.00000000e-01 
 3.87000000e-01  3.87000000e-01  3.87000000e-01  3.94440377e-03  7.00000000e-01 
 3.88000000e-01  3.88000000e-01  3.88000000e-01  3.94463256e-03  7.00000000e-01 
 3.89000000e-01  3.89000000e-01  3.89000000e-01  3.94486639e-03  7.00000000e-01 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  3.94510666e-03  7.00000000e-01 
 3.91000000e-01  3.91000000e-01  3.91000000e-01  3.94535498e-03  7.00000000e-01 
 3.92000000e-01  3.92000000e-01  3.92000000e-01  3.94560832e-03  7.00000000e-01 
 3.93000000e-01  3.93000000e-01  3.93000000e-01  3.94587066e-03  7.00000000e-01 
 3.94000000e-01  3.94000000e-01  3.94000000e-01  3.94613962e-03  7.00000000e-01 
 3.95000000e-01  3.95000000e-01  3.95000000e-01  3.94641688e-03  7.00000000e-01 
 3.96000000e-01  3.96000000e-01  3.96000000e-01  3.94669906e-03  7.00000000e-01 
 3.97000000e-01  3.97000000e-01  3.97000000e-01  3.94699245e-03  7.00000000e-01 
 3.98000000e-01  3.98000000e-01  3.98000000e-01  3.94729159e-03  7.00000000e-01 
 3.99000000e-01  3.99000000e-01  3.99000000e-01  3.94759991e-03  7.00000000e-01 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  3.94791619e-03  7.00000000e-01 
 4.01000000e-01  4.01000000e-01  4.01000000e-01  3.94824207e-03  7.00000000e-01 
 4.02000000e-01  4.02000000e-01  4.02000000e-01  3.94857738e-03  7.00000000e-01 
 4.03000000e-01  4.03000000e-01  4.03000000e-01  3.94892141e-03  7.00000000e-01 
 4.04000000e-01  4.04000000e-01  4.04000000e-01  3.94927644e-03  7.00000000e-01 
 4.05000000e-01  4.05000000e-01  4.05000000e-01  3.94963797e-03  7.00000000e-01 
 4.06000000e-01  4.06000000e-01  4.06000000e-01  3.95001183e-03  7.00000000e-01 
 4.07000000e-01  4.07000000e-01  4.07000000e-01  3.95039500e-03  7.00000000e-01 
 4.08000000e-01  4.08000000e-01  4.08000000e-01  3.95079098e-03  7.00000000e-01 
 4.09000000e-01  4.09000000e-01  4.09000000e-01  3.95119617e-03  7.00000000e-01 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  3.95161244e-03  7.00000000e-01 
 4.11000000e-01  4.11000000e-01  4.11000000e-01  3.95204100e-03  7.00000000e-01 
 4.12000000e-01  4.12000000e-01  4.12000000e-01  3.95248164e-03  7.00000000e-01 
 4.13000000e-01  4.13000000e-01  4.13000000e-01  3.95293431e-03  7.00000000e-01 
 4.14000000e-01  4.14000000e-01  4.14000000e-01  3.95339841e-03  7.00000000e-01 
 4.15000000e-01  4.15000000e-01  4.15000000e-01  3.95387777e-03  7.00000000e-01 
 4.16000000e-01  4.16000000e-01  4.16000000e-01  3.95436912e-03  7.00000000e-01 
 4.17000000e-01  4.17000000e-01  4.17000000e-01  3.95487366e-03  7.00000000e-01 
 4.18000000e-01  4.18000000e-01  4.18000000e-01  3.95539347e-03  7.00000000e-01 
 4.19000000e-01  4.19000000e-01  4.19000000e-01  3.95592642e-03  7.00000000e-01 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  3.95647374e-03  7.00000000e-01 
 4.21000000e-01  4.21000000e-01  4.21000000e-01  3.95703751e-03  7.00000000e-01 
 4.22000000e-01  4.22000000e-01  4.22000000e-01  3.95761719e-03  7.00000000e-01 
 4.23000000e-01  4.23000000e-01  4.23000000e-01  3.95821182e-03  7.00000000e-01 
 4.24000000e-01  4.24000000e-01  4.24000000e-01  3.95882411e-03  7.00000000e-01 
 4.25000000e-01  4.25000000e-01  4.25000000e-01  3.95945141e-03  7.00000000e-01 
 4.26000000e-01  4.26000000e-01  4.26000000e-01  3.96009783e-03  7.00000000e-01 
 4.27000000e-01  4.27000000e-01  4.27000000e-01  3.96076150e-03  7.00000000e-01 
 4.28000000e-01  4.28000000e-01  4.28000000e-01  3.96144461e-03  7.00000000e-01 
 4.29000000e-01  4.29000000e-01  4.29000000e-01  3.96214557e-03  7.00000000e-01 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  3.96286667e-03  7.00000000e-01 
 4.31000000e-01  4.31000000e-01  4.31000000e-01  3.96360662e-03  7.00000000e-01 
 4.32000000e-01  4.32000000e-01  4.32000000e-01  3.96436853e-03  7.00000000e-01 
 4.33000000e-01  4.33000000e-01  4.33000000e-01  3.96514975e-03  7.00000000e-01 
 4.34000000e-01  4.34000000e-01  4.34000000e-01  3.96595522e-03  7.00000000e-01 
 4.35000000e-01  4.35000000e-01  4.35000000e-01  3.96678125e-03  7.00000000e-01 
 4.36000000e-01  4.36000000e-01  4.36000000e-01  3.96763077e-03  7.00000000e-01 
 4.37000000e-01  4.37000000e-01  4.37000000e-01  3.96850288e-03  7.00000000e-01 
 4.38000000e-01  4.38000000e-01  4.38000000e-01  3.96940085e-03  7.00000000e-01 
 4.39000000e-01  4.39000000e-01  4.39000000e-01  3.97032198e-03  7.00000000e-01 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  3.97126908e-03  7.00000000e-01 
 4.41000000e-01  4.41000000e-01  4.41000000e-01  3.97224342e-03  7.00000000e-01 
 4.42000000e-01  4.42000000e-01  4.42000000e-01  3.97324400e-03  7.00000000e-01 
 4.43000000e-01  4.43000000e-01  4.43000000e-01  3.97427227e-03  7.00000000e-01 
 4.44000000e-01  4.44000000e-01  4.44000000e-01  3.97532842e-03  7.00000000e-01 
 4.45000000e-01  4.45000000e-01  4.45000000e-01  3.97641592e-03  7.00000000e-01 
 4.46000000e-01  4.46000000e-01  4.46000000e-01  3.97753105e-03  7.00000000e-01 
 4.47000000e-01  4.47000000e-01  4.47000000e-01  3.97867751e-03  7.00000000e-01 
 4.48000000e-01  4.48000000e-01  4.48000000e-01  3.97985753e-03  7.00000000e-01 
 4.49000000e-01  4.49000000e-01  4.49000000e-01  3.98106769e-03  7.00000000e-01 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  3.98231341e-03  7.00000000e-01 
 4.51000000e-01  4.51000000e-01  4.51000000e-01  3.98359230e-03  7.00000000e-01 
 4.52000000e-01  4.52000000e-01  4.52000000e-01  3.98490804e-03  7.00000000e-01 
 4.53000000e-01  4.53000000e-01  4.53000000e-01  3.98625951e-03  7.00000000e-01 
 4.54000000e-01  4.54000000e-01  4.54000000e-01  3.98764668e-03  7.00000000e-01 
 4.55000000e-01  4.55000000e-01  4.55000000e-01  3.98907495e-03  7.00000000e-01 
 4.56000000e-01  4.56000000e-01  4.56000000e-01  3.99053927e-03  7.00000000e-01 
 4.57000000e-01  4.57000000e-01  4.57000000e-01  3.99204733e-03  7.00000000e-01 
 4.58000000e-01  4.58000000e-01  4.58000000e-01  3.99359614e-03  7.00000000e-01 
 4.59000000e-01  4.59000000e-01  4.59000000e-01  3.99518760e-03  7.00000000e-01 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  3.99682300e-03  7.00000000e-01 
 4.61000000e-01  4.61000000e-01  4.61000000e-01  3.99850261e-03  7.00000000e-01 
 4.62000000e-01  4.62000000e-01  4.62000000e-01  4.00023027e-03  7.00000000e-01 
 4.63000000e-01  4.63000000e-01  4.63000000e-01  4.00200589e-03  7.00000000e-01 
 4.64000000e-01  4.64000000e-01  4.64000000e-01  4.00382944e-03  7.00000000e-01 
 4.65000000e-01  4.65000000e-01  4.65000000e-01  4.00570247e-03  7.00000000e-01 
 4.66000000e-01  4.66000000e-01  4.66000000e-01  4.00762872e-03  7.00000000e-01 
 4.67000000e-01  4.67000000e-01  4.67000000e-01  4.00960754e-03  7.00000000e-01 
 4.68000000e-01  4.68000000e-01  4.68000000e-01  4.01164177e-03  7.00000000e-01 
 4.69000000e-01  4.69000000e-01  4.69000000e-01  4.01373030e-03  7.00000000e-01 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  4.01587949e-03  7.00000000e-01 
 4.71000000e-01  4.71000000e-01  4.71000000e-01  4.01808585e-03  7.00000000e-01 
 4.72000000e-01  4.72000000e-01  4.72000000e-01  4.02035345e-03  7.00000000e-01 
 4.73000000e-01  4.73000000e-01  4.73000000e-01  4.02268423e-03  7.00000000e-01 
 4.74000000e-01  4.74000000e-01  4.74000000e-01  4.02507751e-03  7.00000000e-01 
 4.75000000e-01  4.75000000e-01  4.75000000e-01  4.02753806e-03  7.00000000e-01 
 4.76000000e-01  4.76000000e-01  4.76000000e-01  4.03006668e-03  7.00000000e-01 
 4.77000000e-01  4.77000000e-01  4.77000000e-01  4.03266431e-03  7.00000000e-01 
 4.78000000e-01  4.78000000e-01  4.78000000e-01  4.03533408e-03  7.00000000e-01 
 4.79000000e-01  4.79000000e-01  4.79000000e-01  4.03807683e-03  7.00000000e-01 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  4.04089543e-03  7.00000000e-01 
 4.81000000e-01  4.81000000e-01  4.81000000e-01  4.04379183e-03  7.00000000e-01 
 4.82000000e-01  4.82000000e-01  4.82000000e-01  4.04676872e-03  7.00000000e-01 
 4.83000000e-01  4.83000000e-01  4.83000000e-01  4.04982657e-03  7.00000000e-01 
 4.84000000e-01  4.84000000e-01  4.84000000e-01  4.05296898e-03  7.00000000e-01 
 4.85000000e-01  4.85000000e-01  4.85000000e-01  4.05619827e-03  7.00000000e-01 
 4.86000000e-01  4.86000000e-01  4.86000000e-01  4.05951546e-03  7.00000000e-01 
 4.87000000e-01  4.87000000e-01  4.87000000e-01  4.06292488e-03  7.00000000e-01 
 4.88000000e-01  4.88000000e-01  4.88000000e-01  4.06642797e-03  7.00000000e-01 
 4.89000000e-01  4.89000000e-01  4.89000000e-01  4.07002644e-03  7.00000000e-01 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  4.07372652e-03  7.00000000e-01 
 4.91000000e-01  4.91000000e-01  4.91000000e-01  4.07752519e-03  7.00000000e-01 
 4.92000000e-01  4.92000000e-01  4.92000000e-01  4.08142953e-03  7.00000000e-01 
 4.93000000e-01  4.93000000e-01  4.93000000e-01  4.08544146e-03  7.00000000e-01 
 4.94000000e-01  4.94000000e-01  4.94000000e-01  4.08956426e-03  7.00000000e-01 
 4.95000000e-01  4.95000000e-01  4.95000000e-01  4.09379894e-03  7.00000000e-01 
 4.96000000e-01  4.96000000e-01  4.96000000e-01  4.09815051e-03  7.00000000e-01 
 4.97000000e-01  4.97000000e-01  4.97000000e-01  4.10262200e-03  7.00000000e-01 
 4.98000000e-01  4.98000000e-01  4.98000000e-01  4.10721665e-03  7.00000000e-01 
 4.99000000e-01  4.99000000e-01  4.99000000e-01  4.11193624e-03  7.00000000e-01 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  4.11678699e-03  7.00000000e-01 
 5.01000000e-01  5.01000000e-01  5.01000000e-01  4.12176898e-03  7.00000000e-01 
 5.02000000e-01  5.02000000e-01  5.02000000e-01  4.12688843e-03  7.00000000e-01 
 5.03000000e-01  5.03000000e-01  5.03000000e-01  4.13214921e-03  7.00000000e-01 
 5.04000000e-01  5.04000000e-01  5.04000000e-01  4.13755315e-03  7.00000000e-01 
 5.05000000e-01  5.05000000e-01  5.05000000e-01  4.14310572e-03  7.00000000e-01 
 5.06000000e-01  5.06000000e-01  5.06000000e-01  4.14880977e-03  7.00000000e-01 
 5.07000000e-01  5.07000000e-01  5.07000000e-01  4.15467141e-03  7.00000000e-01 
 5.08000000e-01  5.08000000e-01  5.08000000e-01  4.16069344e-03  7.00000000e-01 
 5.09000000e-01  5.09000000e-01  5.09000000e-01  4.16687984e-03  7.00000000e-01 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  4.17323625e-03  7.00000000e-01 
 5.11000000e-01  5.11000000e-01  5.11000000e-01  4.17976690e-03  7.00000000e-01 
 5.12000000e-01  5.12000000e-01  5.12000000e-01  4.18647652e-03  7.00000000e-01 
 5.13000000e-01  5.13000000e-01  5.13000000e-01  4.19336933e-03  7.00000000e-01 
 5.14000000e-01  5.14000000e-01  5.14000000e-01  4.20045060e-03  7.00000000e-01 
 5.15000000e-01  5.15000000e-01  5.15000000e-01  4.20772683e-03  7.00000000e-01 
 5.16000000e-01  5.16000000e-01  5.16000000e-01  4.21520095e-03  7.00000000e-01 
 5.17000000e-01  5.17000000e-01  5.17000000e-01  4.22288056e-03  7.00000000e-01 
 5.18000000e-01  5.18000000e-01  5.18000000e-01  4.23076956e-03  7.00000000e-01 
 5.19000000e-01  5.19000000e-01  5.19000000e-01  4.23887364e-03  7.00000000e-01 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  4.24720154e-03  7.00000000e-01 
 5.21000000e-01  5.21000000e-01  5.21000000e-01  4.25575565e-03  7.00000000e-01 
 5.22000000e-01  5.22000000e-01  5.22000000e-01  4.26454338e-03  7.00000000e-01 
 5.23000000e-01  5.23000000e-01  5.23000000e-01  4.27357146e-03  7.00000000e-01 
 5.24000000e-01  5.24000000e-01  5.24000000e-01  4.28284509e-03  7.00000000e-01 
 5.25000000e-01  5.25000000e-01  5.25000000e-01  4.29237342e-03  7.00000000e-01 
 5.26000000e-01  5.26000000e-01  5.26000000e-01  4.30216052e-03  7.00000000e-01 
 5.27000000e-01  5.27000000e-01  5.27000000e-01  4.31221603e-03  7.00000000e-01 
 5.28000000e-01  5.28000000e-01  5.28000000e-01  4.32254553e-03  7.00000000e-01 
 5.29000000e-01  5.29000000e-01  5.29000000e-01  4.33315778e-03  7.00000000e-01 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  4.34405800e-03  7.00000000e-01 
 5.31000000e-01  5.31000000e-01  5.31000000e-01  4.35525630e-03  7.00000000e-01 
 5.32000000e-01  5.32000000e-01  5.32000000e-01  4.36675917e-03  7.00000000e-01 
 5.33000000e-01  5.33000000e-01  5.33000000e-01  4.37857606e-03  7.00000000e-01 
 5.34000000e-01  5.34000000e-01  5.34000000e-01  4.39071494e-03  7.00000000e-01 
 5.35000000e-01  5.35000000e-01  5.35000000e-01  4.40318496e-03  7.00000000e-01 
 5.36000000e-01  5.36000000e-01  5.36000000e-01  4.41599402e-03  7.00000000e-01 
 5.37000000e-01  5.37000000e-01  5.37000000e-01  4.42915245e-03  7.00000000e-01 
 5.38000000e-01  5.38000000e-01  5.38000000e-01  4.44266992e-03  7.00000000e-01 
 5.39000000e-01  5.39000000e-01  5.39000000e-01  4.45655382e-03  7.00000000e-01 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  4.47081669e-03  7.00000000e-01 
 5.41000000e-01  5.41000000e-01  5.41000000e-01  4.48546784e-03  7.00000000e-01 
 5.42000000e-01  5.42000000e-01  5.42000000e-01  4.50051607e-03  7.00000000e-01 
 5.43000000e-01  5.43000000e-01  5.43000000e-01  4.51597522e-03  7.00000000e-01 
 5.44000000e-01  5.44000000e-01  5.44000000e-01  4.53185357e-03  7.00000000e-01 
 5.45000000e-01  5.45000000e-01  5.45000000e-01  4.54816426e-03  7.00000000e-01 
 5.46000000e-01  5.46000000e-01  5.46000000e-01  4.56491802e-03  7.00000000e-01 
 5.47000000e-01  5.47000000e-01  5.47000000e-01  4.58212644e-03  7.00000000e-01 
 5.48000000e-01  5.48000000e-01  5.48000000e-01  4.59980427e-03  7.00000000e-01 
 5.49000000e-01  5.49000000e-01  5.49000000e-01  4.61796114e-03  7.00000000e-01 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  4.63661046e-03  7.00000000e-01 
 5.51000000e-01  5.51000000e-01  5.51000000e-01  4.65576834e-03  7.00000000e-01 
 5.52000000e-01  5.52000000e-01  5.52000000e-01  4.67544471e-03  7.00000000e-01 
 5.53000000e-01  5.53000000e-01  5.53000000e-01  4.69565633e-03  7.00000000e-01 
 5.54000000e-01  5.54000000e-01  5.54000000e-01  4.71641438e-03  7.00000000e-01 
